CUENCA;LABEL;START_NODE;STOP_NODE;STARTPNT_X;STARTPNT_Y;ENDPNT_X;ENDPNT_Y;ORIGEN_DATO;MAXIMA_CAP;DIAMETRO;CAUDAL_MAX;REL_MAXCAP_CAUDALMAX;COTA_INV_INICIO;COTA_INV_FIN;SUMERGIDO1;SUMERGIDO2;IS_ACTIVE;LONGITUD;MATERIAL;TIPO_AGUA;TIPO_RED;ESTADO;PENDIENTE;CONDICION;COLECTOR;CRUCE;D_INT_PROY;text
LA MINA;9090234;9090230;9090231;-75.6043027990;6.1581261893;-75.6042111178;6.1581515989;null;0;0;-1;-1;0.00;0.00;0;0;False;10.50;PVC;RESIDUALES;SECUNDARIA;CONSTRUCCION;0.0000;Actual;Sabaneta Norte;null;0;Diametro actual mm :0<br>Cota invert inicial m:0<br>Cota invert inicial m:0<br>Longitud m :10.5<br>Pendiente  :0<br>Diam. interno proyectado mm :0
LA MINA;9067195;9067176;9067177;-75.6034384105;6.1562993841;-75.6035221955;6.1562502699;null;0;0;-1;-1;0.00;0.00;0;0;False;10.70;PVC;RESIDUALES;SECUNDARIA;OPERACION;0.0000;Actual;Sabaneta Norte;null;0;Diametro actual mm :0<br>Cota invert inicial m:0<br>Cota invert inicial m:0<br>Longitud m :10.7<br>Pendiente  :0<br>Diam. interno proyectado mm :0
LA MINA;6064249;6064116;6064242;-75.6037691092;6.1619355048;-75.6038665556;6.1619425141;null;0;0;-1;-1;0.00;0.00;0;0;False;10.80;Concrete;COMBINADAS;SECUNDARIA;OPERACION;0.0000;Actual;Sabaneta Norte;null;0;Diametro actual mm :0<br>Cota invert inicial m:0<br>Cota invert inicial m:0<br>Longitud m :10.8<br>Pendiente  :0<br>Diam. interno proyectado mm :0
LA MINA;6063224;6063054;6063057;-75.6013524035;6.1589394947;-75.6014494590;6.1589205655;null;0;0;-1;-1;0.00;0.00;0;0;False;10.90;Concrete;RESIDUALES;SECUNDARIA;OPERACION;0.0000;Actual;Sabaneta Norte;null;0;Diametro actual mm :0<br>Cota invert inicial m:0<br>Cota invert inicial m:0<br>Longitud m :10.9<br>Pendiente  :0<br>Diam. interno proyectado mm :0
LA MINA;9380409;9262562;9262567;-75.6031140506;6.1562309422;-75.6031421492;6.1563264986;null;0;0;-1;-1;0.00;0.00;0;0;False;11.00;PVC;RESIDUALES;SECUNDARIA;OPERACION;0.0000;Actual;Sabaneta Norte;null;0;Diametro actual mm :0<br>Cota invert inicial m:0<br>Cota invert inicial m:0<br>Longitud m :11<br>Pendiente  :0<br>Diam. interno proyectado mm :0
LA MINA;9084575;9084561;9380254;-75.6028603310;6.1561095438;-75.6029638282;6.1561080929;null;0;0;-1;-1;0.00;0.00;0;0;False;11.50;PVC;RESIDUALES;SECUNDARIA;OPERACION;0.0000;Actual;Sabaneta Norte;null;0;Diametro actual mm :0<br>Cota invert inicial m:0<br>Cota invert inicial m:0<br>Longitud m :11.5<br>Pendiente  :0<br>Diam. interno proyectado mm :0
LA MINA;9056221;9056220;9056219;-75.6069770592;6.1618668626;-75.6070604218;6.1619331308;null;0;0;-1;-1;0.00;0.00;0;0;False;11.80;Concrete;LLUVIAS;SECUNDARIA;OPERACION;0.0000;Actual;Sabaneta Norte;null;0;Diametro actual mm :0<br>Cota invert inicial m:0<br>Cota invert inicial m:0<br>Longitud m :11.8<br>Pendiente  :0<br>Diam. interno proyectado mm :0
LA MINA;8617893;8617854;8617855;-75.6036215806;6.1559652998;-75.6036489942;6.1560705109;null;0;0;-1;-1;0.00;0.00;0;0;False;12.00;PVC;RESIDUALES;SECUNDARIA;OPERACION;0.0000;Actual;Sabaneta Norte;null;0;Diametro actual mm :0<br>Cota invert inicial m:0<br>Cota invert inicial m:0<br>Longitud m :12<br>Pendiente  :0<br>Diam. interno proyectado mm :0
LA MINA;9407818;9407794;6064051;-75.6058066410;6.1621833042;-75.6057652417;6.1622848763;null;0;0;-1;-1;0.00;0.00;0;0;False;12.10;Concrete;LLUVIAS;SECUNDARIA;OPERACION;0.0000;Actual;Sabaneta Norte;null;0;Diametro actual mm :0<br>Cota invert inicial m:0<br>Cota invert inicial m:0<br>Longitud m :12.1<br>Pendiente  :0<br>Diam. interno proyectado mm :0
LA MINA;9090233;9090229;9090230;-75.6043466913;6.1580257464;-75.6043027990;6.1581261893;null;0;0;-1;-1;0.00;0.00;0;0;False;12.10;PVC;RESIDUALES;SECUNDARIA;CONSTRUCCION;0.0000;Actual;Sabaneta Norte;null;0;Diametro actual mm :0<br>Cota invert inicial m:0<br>Cota invert inicial m:0<br>Longitud m :12.1<br>Pendiente  :0<br>Diam. interno proyectado mm :0
LA MINA;8641528;8641524;8641525;-75.6043181147;6.1574387888;-75.6044194021;6.1574822395;null;0;0;-1;-1;0.00;0.00;0;0;False;12.20;Concrete;RESIDUALES;SECUNDARIA;OPERACION;0.0000;Actual;Sabaneta Norte;null;0;Diametro actual mm :0<br>Cota invert inicial m:0<br>Cota invert inicial m:0<br>Longitud m :12.2<br>Pendiente  :0<br>Diam. interno proyectado mm :0
LA MINA;6063315;6063303;6063302;-75.6019030512;6.1585509718;-75.6018664973;6.1584440447;null;0;0;-1;-1;0.00;0.00;0;0;False;12.50;Concrete;LLUVIAS;SECUNDARIA;OPERACION;0.0000;Actual;Sabaneta Norte;null;0;Diametro actual mm :0<br>Cota invert inicial m:0<br>Cota invert inicial m:0<br>Longitud m :12.5<br>Pendiente  :0<br>Diam. interno proyectado mm :0
LA MINA;6065353;6065169;6065170;-75.6046839998;6.1632397955;-75.6047845296;6.1632951070;null;0;0;-1;-1;0.00;0.00;0;0;False;12.70;Concrete;LLUVIAS;SECUNDARIA;OPERACION;0.0000;Actual;Sabaneta Norte;null;0;Diametro actual mm :0<br>Cota invert inicial m:0<br>Cota invert inicial m:0<br>Longitud m :12.7<br>Pendiente  :0<br>Diam. interno proyectado mm :0
LA MINA;8641531;8641525;8641526;-75.6044194021;6.1574822395;-75.6044924204;6.1575743652;null;0;0;-1;-1;0.00;0.00;0;0;False;13.00;Concrete;RESIDUALES;SECUNDARIA;OPERACION;0.0000;Actual;Sabaneta Norte;null;0;Diametro actual mm :0<br>Cota invert inicial m:0<br>Cota invert inicial m:0<br>Longitud m :13<br>Pendiente  :0<br>Diam. interno proyectado mm :0
LA MINA;9723889;9723805;9723806;-75.6014805418;6.1602389443;-75.6015411584;6.1603408262;null;0;0;-1;-1;0.00;0.00;0;0;False;13.10;PVC;RESIDUALES;SECUNDARIA;DISENO;0.0000;Actual;Sabaneta Norte;null;0;Diametro actual mm :0<br>Cota invert inicial m:0<br>Cota invert inicial m:0<br>Longitud m :13.1<br>Pendiente  :0<br>Diam. interno proyectado mm :0
LA MINA;8674015;8674012;8674014;-75.6032317090;6.1596603261;-75.6031243224;6.1597139069;null;0;0;-1;-1;0.00;0.00;0;0;False;13.30;Concrete;COMBINADAS;SECUNDARIA;OPERACION;0.0000;Actual;Sabaneta Norte;null;0;Diametro actual mm :0<br>Cota invert inicial m:0<br>Cota invert inicial m:0<br>Longitud m :13.3<br>Pendiente  :0<br>Diam. interno proyectado mm :0
LA MINA;8641538;8641517;9090231;-75.6042725161;6.1580474033;-75.6042111178;6.1581515989;null;0;0;-1;-1;0.00;0.00;0;0;False;13.40;Concrete;RESIDUALES;SECUNDARIA;OPERACION;0.0000;Actual;Sabaneta Norte;null;0;Diametro actual mm :0<br>Cota invert inicial m:0<br>Cota invert inicial m:0<br>Longitud m :13.4<br>Pendiente  :0<br>Diam. interno proyectado mm :0
LA MINA;8617894;8617855;8617856;-75.6036489942;6.1560705109;-75.6037301858;6.1561614252;null;0;0;-1;-1;0.00;0.00;0;0;False;13.50;PVC;RESIDUALES;SECUNDARIA;OPERACION;0.0000;Actual;Sabaneta Norte;null;0;Diametro actual mm :0<br>Cota invert inicial m:0<br>Cota invert inicial m:0<br>Longitud m :13.5<br>Pendiente  :0<br>Diam. interno proyectado mm :0
LA MINA;6064000;6063931;MH-127;-75.6049692923;6.1612169498;-75.6048732885;6.1612946487;null;0;0;-1;-1;0.00;0.00;0;0;False;13.70;Concrete;COMBINADAS;SECUNDARIA;FUERA DE SERVICIO;0.0000;Actual;Sabaneta Norte;null;0;Diametro actual mm :0<br>Cota invert inicial m:0<br>Cota invert inicial m:0<br>Longitud m :13.7<br>Pendiente  :0<br>Diam. interno proyectado mm :0
LA MINA;6064177;6064168;6063672;-75.6038755119;6.1617603940;-75.6039967003;6.1617875827;null;0;0;-1;-1;0.00;0.00;0;0;False;13.70;Concrete;COMBINADAS;SECUNDARIA;OPERACION;0.0000;Actual;Sabaneta Norte;null;0;Diametro actual mm :0<br>Cota invert inicial m:0<br>Cota invert inicial m:0<br>Longitud m :13.7<br>Pendiente  :0<br>Diam. interno proyectado mm :0
LA MINA;9380410;9262567;9262569;-75.6031421492;6.1563264986;-75.6031749468;6.1564470049;null;0;0;-1;-1;0.00;0.00;0;0;False;13.80;PVC;RESIDUALES;SECUNDARIA;OPERACION;0.0000;Actual;Sabaneta Norte;null;0;Diametro actual mm :0<br>Cota invert inicial m:0<br>Cota invert inicial m:0<br>Longitud m :13.8<br>Pendiente  :0<br>Diam. interno proyectado mm :0
LA MINA;6064386;6064053;6064055;-75.6051025156;6.1625937452;-75.6051749046;6.1626966473;null;0;0;-1;-1;0.00;0.00;0;0;False;13.90;Concrete;LLUVIAS;SECUNDARIA;OPERACION;0.0000;Actual;Sabaneta Norte;null;0;Diametro actual mm :0<br>Cota invert inicial m:0<br>Cota invert inicial m:0<br>Longitud m :13.9<br>Pendiente  :0<br>Diam. interno proyectado mm :0
LA MINA;6063550;6063510;9222852;-75.6064257616;6.1592941499;-75.6063877422;6.1594122212;null;0;0;-1;-1;0.00;0.00;0;0;False;13.70;Concrete;RESIDUALES;SECUNDARIA;FUERA DE SERVICIO;0.0000;Actual;Sabaneta Norte;null;0;Diametro actual mm :0<br>Cota invert inicial m:0<br>Cota invert inicial m:0<br>Longitud m :13.7<br>Pendiente  :0<br>Diam. interno proyectado mm :0
LA MINA;9723890;9723806;9723807;-75.6015411584;6.1603408262;-75.6016629228;6.1603765296;null;0;0;-1;-1;0.00;0.00;0;0;False;14.00;PVC;RESIDUALES;SECUNDARIA;DISENO;0.0000;Actual;Sabaneta Norte;null;0;Diametro actual mm :0<br>Cota invert inicial m:0<br>Cota invert inicial m:0<br>Longitud m :14<br>Pendiente  :0<br>Diam. interno proyectado mm :0
LA MINA;9380403;9262510;9262548;-75.6026953266;6.1567116513;-75.6027379519;6.1565910495;null;0;0;-1;-1;0.00;0.00;0;0;False;14.20;PVC;RESIDUALES;SECUNDARIA;OPERACION;0.0000;Actual;Sabaneta Norte;null;0;Diametro actual mm :0<br>Cota invert inicial m:0<br>Cota invert inicial m:0<br>Longitud m :14.2<br>Pendiente  :0<br>Diam. interno proyectado mm :0
LA MINA;9407815;9407787;9407788;-75.6061800061;6.1619747582;-75.6061160337;6.1620880301;null;0;0;-1;-1;0.00;0.00;0;0;False;14.40;Concrete;LLUVIAS;SECUNDARIA;OPERACION;0.0000;Actual;Sabaneta Norte;null;0;Diametro actual mm :0<br>Cota invert inicial m:0<br>Cota invert inicial m:0<br>Longitud m :14.4<br>Pendiente  :0<br>Diam. interno proyectado mm :0
LA MINA;9742370;9742607;9742610;-75.6025646203;6.1568165076;-75.6026612644;6.1567270009;null;0;0;-1;-1;0.00;0.00;0;0;False;14.60;PVC;COMBINADAS;SECUNDARIA;DISENO;0.0000;Actual;Sabaneta Norte;null;0;Diametro actual mm :0<br>Cota invert inicial m:0<br>Cota invert inicial m:0<br>Longitud m :14.6<br>Pendiente  :0<br>Diam. interno proyectado mm :0
LA MINA;6063219;6063081;6063079;-75.6010629565;6.1589211242;-75.6011093841;6.1590448398;null;0;0;-1;-1;0.00;0.00;0;0;False;14.60;Concrete;LLUVIAS;SECUNDARIA;OPERACION;0.0000;Actual;Sabaneta Norte;null;0;Diametro actual mm :0<br>Cota invert inicial m:0<br>Cota invert inicial m:0<br>Longitud m :14.6<br>Pendiente  :0<br>Diam. interno proyectado mm :0
LA MINA;9407812;9407785;9407786;-75.6058980996;6.1617200745;-75.6059977921;6.1618081110;null;0;0;-1;-1;0.00;0.00;0;0;False;14.70;Concrete;LLUVIAS;SECUNDARIA;OPERACION;0.0000;Actual;Sabaneta Norte;null;0;Diametro actual mm :0<br>Cota invert inicial m:0<br>Cota invert inicial m:0<br>Longitud m :14.7<br>Pendiente  :0<br>Diam. interno proyectado mm :0
LA MINA;9380408;9262561;9262562;-75.6030257941;6.1561269835;-75.6031140506;6.1562309422;null;0;0;-1;-1;0.00;0.00;0;0;False;15.10;PVC;RESIDUALES;SECUNDARIA;OPERACION;0.0000;Actual;Sabaneta Norte;null;0;Diametro actual mm :0<br>Cota invert inicial m:0<br>Cota invert inicial m:0<br>Longitud m :15.1<br>Pendiente  :0<br>Diam. interno proyectado mm :0
LA MINA;9407871;9407861;9407862;-75.6061842658;6.1619323217;-75.6060972255;6.1620383822;null;0;0;-1;-1;0.00;0.00;0;0;False;15.20;Concrete;COMBINADAS;SECUNDARIA;OPERACION;0.0000;Actual;Sabaneta Norte;null;0;Diametro actual mm :0<br>Cota invert inicial m:0<br>Cota invert inicial m:0<br>Longitud m :15.2<br>Pendiente  :0<br>Diam. interno proyectado mm :0
LA MINA;9067200;9067177;8617850;-75.6035221955;6.1562502699;-75.6036295470;6.1563387507;null;0;0;-1;-1;0.00;0.00;0;0;False;15.40;PVC;RESIDUALES;SECUNDARIA;OPERACION;0.0000;Actual;Sabaneta Norte;null;0;Diametro actual mm :0<br>Cota invert inicial m:0<br>Cota invert inicial m:0<br>Longitud m :15.4<br>Pendiente  :0<br>Diam. interno proyectado mm :0
LA MINA;6063132;6063084;6063085;-75.6013594599;6.1589703670;-75.6014975057;6.1589458856;null;0;0;-1;-1;0.00;0.00;0;0;False;15.50;Concrete;LLUVIAS;SECUNDARIA;OPERACION;0.0000;Actual;Sabaneta Norte;null;0;Diametro actual mm :0<br>Cota invert inicial m:0<br>Cota invert inicial m:0<br>Longitud m :15.5<br>Pendiente  :0<br>Diam. interno proyectado mm :0
LA MINA;9723930;9723900;9723901;-75.6014601289;6.1602482576;-75.6015415202;6.1603638797;null;0;0;-1;-1;0.00;0.00;0;0;False;15.60;PVC;LLUVIAS;SECUNDARIA;DISENO;0.0000;Actual;Sabaneta Norte;null;0;Diametro actual mm :0<br>Cota invert inicial m:0<br>Cota invert inicial m:0<br>Longitud m :15.6<br>Pendiente  :0<br>Diam. interno proyectado mm :0
LA MINA;9524815;9524804;9071133;-75.6053697671;6.1571537227;-75.6055058937;6.1571944858;null;0;0;-1;-1;0.00;0.00;0;0;False;15.70;PVC;RESIDUALES;SECUNDARIA;OPERACION;0.0000;Actual;Sabaneta Norte;null;0;Diametro actual mm :0<br>Cota invert inicial m:0<br>Cota invert inicial m:0<br>Longitud m :15.7<br>Pendiente  :0<br>Diam. interno proyectado mm :0
LA MINA;9742397;9742631;9742623;-75.6024552249;6.1566779240;-75.6025580105;6.1565796484;null;0;0;-1;-1;0.00;0.00;0;0;False;15.70;PVC;COMBINADAS;SECUNDARIA;DISENO;0.0000;Actual;Sabaneta Norte;null;0;Diametro actual mm :0<br>Cota invert inicial m:0<br>Cota invert inicial m:0<br>Longitud m :15.7<br>Pendiente  :0<br>Diam. interno proyectado mm :0
LA MINA;9726377;9726374;9726375;-75.6039446941;6.1614107191;-75.6040380840;6.1615132160;null;0;0;-1;-1;0.00;0.00;0;0;False;15.30;PVC;COMBINADAS;SECUNDARIA;OPERACION;0.0000;Actual;Sabaneta Norte;null;0;Diametro actual mm :0<br>Cota invert inicial m:0<br>Cota invert inicial m:0<br>Longitud m :15.3<br>Pendiente  :0<br>Diam. interno proyectado mm :0
LA MINA;8641535;8641515;8641517;-75.6042086442;6.1579156704;-75.6042725161;6.1580474033;null;0;0;-1;-1;0.00;0.00;0;0;False;16.20;Concrete;RESIDUALES;SECUNDARIA;OPERACION;0.0000;Actual;Sabaneta Norte;null;0;Diametro actual mm :0<br>Cota invert inicial m:0<br>Cota invert inicial m:0<br>Longitud m :16.2<br>Pendiente  :0<br>Diam. interno proyectado mm :0
LA MINA;6063227;6063058;6063062;-75.6015142591;6.1589132114;-75.6016598127;6.1588980603;null;0;0;-1;-1;0.00;0.00;0;0;False;16.20;Concrete;RESIDUALES;SECUNDARIA;OPERACION;0.0000;Actual;Sabaneta Norte;null;0;Diametro actual mm :0<br>Cota invert inicial m:0<br>Cota invert inicial m:0<br>Longitud m :16.2<br>Pendiente  :0<br>Diam. interno proyectado mm :0
LA MINA;9433892;9433891;6063672;-75.6041005787;6.1616840260;-75.6039967003;6.1617875827;null;0;0;-1;-1;0.00;0.00;0;0;False;16.20;Concrete;COMBINADAS;SECUNDARIA;OPERACION;0.0000;Actual;Sabaneta Norte;null;0;Diametro actual mm :0<br>Cota invert inicial m:0<br>Cota invert inicial m:0<br>Longitud m :16.2<br>Pendiente  :0<br>Diam. interno proyectado mm :0
LA MINA;9723931;9723901;9723902;-75.6015415202;6.1603638797;-75.6016861372;6.1603913540;null;0;0;-1;-1;0.00;0.00;0;0;False;16.30;PVC;LLUVIAS;SECUNDARIA;DISENO;0.0000;Actual;Sabaneta Norte;null;0;Diametro actual mm :0<br>Cota invert inicial m:0<br>Cota invert inicial m:0<br>Longitud m :16.3<br>Pendiente  :0<br>Diam. interno proyectado mm :0
LA MINA;9723927;9723897;9723898;-75.6013358909;6.1596569277;-75.6013890118;6.1597956940;null;0;0;-1;-1;0.00;0.00;0;0;False;16.40;PVC;LLUVIAS;SECUNDARIA;DISENO;0.0000;Actual;Sabaneta Norte;null;0;Diametro actual mm :0<br>Cota invert inicial m:0<br>Cota invert inicial m:0<br>Longitud m :16.4<br>Pendiente  :0<br>Diam. interno proyectado mm :0
LA MINA;9723886;9723802;9723803;-75.6013406771;6.1596425522;-75.6013927149;6.1597818619;null;0;0;-1;-1;0.00;0.00;0;0;False;16.50;PVC;RESIDUALES;SECUNDARIA;DISENO;0.0000;Actual;Sabaneta Norte;null;0;Diametro actual mm :0<br>Cota invert inicial m:0<br>Cota invert inicial m:0<br>Longitud m :16.5<br>Pendiente  :0<br>Diam. interno proyectado mm :0
LA MINA;9084581;9084564;9084565;-75.6031091531;6.1562688406;-75.6031185754;6.1564188299;null;0;0;-1;-1;0.00;0.00;0;0;False;16.60;PVC;RESIDUALES;SECUNDARIA;RETIRADO;0.0000;Actual;Sabaneta Norte;null;0;Diametro actual mm :0<br>Cota invert inicial m:0<br>Cota invert inicial m:0<br>Longitud m :16.6<br>Pendiente  :0<br>Diam. interno proyectado mm :0
LA MINA;9260455;9260358;9260357;-75.6057192062;6.1603616080;-75.6057452331;6.1605125248;null;0;0;-1;-1;0.00;0.00;0;0;False;16.90;Concrete;LLUVIAS;SECUNDARIA;RETIRADO;0.0000;Actual;Sabaneta Norte;null;0;Diametro actual mm :0<br>Cota invert inicial m:0<br>Cota invert inicial m:0<br>Longitud m :16.9<br>Pendiente  :0<br>Diam. interno proyectado mm :0
LA MINA;6064175;9486025;6064104;-75.6032947291;6.1612046762;-75.6034096052;6.1613092169;null;0;0;-1;-1;0.00;0.00;0;0;False;17.20;Concrete;COMBINADAS;SECUNDARIA;OPERACION;0.0000;Actual;Sabaneta Norte;null;0;Diametro actual mm :0<br>Cota invert inicial m:0<br>Cota invert inicial m:0<br>Longitud m :17.2<br>Pendiente  :0<br>Diam. interno proyectado mm :0
LA MINA;8548880;8548877;6064052;-75.6055277793;6.1624318992;-75.6053737352;6.1624511575;null;0;0;-1;-1;0.00;0.00;0;0;False;17.20;Concrete;LLUVIAS;SECUNDARIA;OPERACION;0.0000;Actual;Sabaneta Norte;null;0;Diametro actual mm :0<br>Cota invert inicial m:0<br>Cota invert inicial m:0<br>Longitud m :17.2<br>Pendiente  :0<br>Diam. interno proyectado mm :0
LA MINA;6060625;6060600;6060599;-75.6022484641;6.1582767445;-75.6021974295;6.1584261226;null;0;0;-1;-1;0.00;0.00;0;0;False;17.50;Concrete;RESIDUALES;SECUNDARIA;OPERACION;0.0000;Actual;Sabaneta Norte;null;0;Diametro actual mm :0<br>Cota invert inicial m:0<br>Cota invert inicial m:0<br>Longitud m :17.5<br>Pendiente  :0<br>Diam. interno proyectado mm :0
LA MINA;6063820;6063703;6063702;-75.6028387117;6.1588620736;-75.6028879504;6.1590132344;null;0;0;-1;-1;0.00;0.00;0;0;False;17.60;Concrete;RESIDUALES;SECUNDARIA;OPERACION;0.0000;Actual;Sabaneta Norte;null;0;Diametro actual mm :0<br>Cota invert inicial m:0<br>Cota invert inicial m:0<br>Longitud m :17.6<br>Pendiente  :0<br>Diam. interno proyectado mm :0
LA MINA;6063501;6063431;6063432;-75.6071501777;6.1611707830;-75.6072700337;6.1612790062;null;0;0;-1;-1;0.00;0.00;0;0;False;17.90;Concrete;LLUVIAS;SECUNDARIA;OPERACION;0.0000;Actual;Sabaneta Norte;null;0;Diametro actual mm :0<br>Cota invert inicial m:0<br>Cota invert inicial m:0<br>Longitud m :17.9<br>Pendiente  :0<br>Diam. interno proyectado mm :0
LA MINA;9090232;8641516;9090229;-75.6043456856;6.1578632901;-75.6043466913;6.1580257464;null;0;0;-1;-1;0.00;0.00;0;0;False;18.00;PVC;RESIDUALES;SECUNDARIA;CONSTRUCCION;0.0000;Actual;Sabaneta Norte;null;0;Diametro actual mm :0<br>Cota invert inicial m:0<br>Cota invert inicial m:0<br>Longitud m :18<br>Pendiente  :0<br>Diam. interno proyectado mm :0
LA MINA;6064396;6064056;6064057;-75.6052675455;6.1628343451;-75.6052436924;6.1629979590;null;0;0;-1;-1;0.00;0.00;0;0;False;18.30;Concrete;LLUVIAS;SECUNDARIA;OPERACION;0.0000;Actual;Sabaneta Norte;null;0;Diametro actual mm :0<br>Cota invert inicial m:0<br>Cota invert inicial m:0<br>Longitud m :18.3<br>Pendiente  :0<br>Diam. interno proyectado mm :0
LA MINA;9343960;9343872;9343873;-75.6020390724;6.1604350906;-75.6021519749;6.1603135788;null;0;0;-1;-1;0.00;0.00;0;0;False;18.40;Concrete;LLUVIAS;SECUNDARIA;OPERACION;0.0000;Actual;Sabaneta Norte;null;0;Diametro actual mm :0<br>Cota invert inicial m:0<br>Cota invert inicial m:0<br>Longitud m :18.4<br>Pendiente  :0<br>Diam. interno proyectado mm :0
LA MINA;6064391;6064055;6064056;-75.6051749046;6.1626966473;-75.6052675455;6.1628343451;null;0;0;-1;-1;0.00;0.00;0;0;False;18.40;Concrete;LLUVIAS;SECUNDARIA;OPERACION;0.0000;Actual;Sabaneta Norte;null;0;Diametro actual mm :0<br>Cota invert inicial m:0<br>Cota invert inicial m:0<br>Longitud m :18.4<br>Pendiente  :0<br>Diam. interno proyectado mm :0
LA MINA;9347024;9346981;9346965;-75.6062016908;6.1597305492;-75.6061187808;6.1598749305;null;0;0;-1;-1;0.00;0.00;0;0;False;18.40;Concrete;RESIDUALES;SECUNDARIA;OPERACION;0.0000;Actual;Sabaneta Norte;null;0;Diametro actual mm :0<br>Cota invert inicial m:0<br>Cota invert inicial m:0<br>Longitud m :18.4<br>Pendiente  :0<br>Diam. interno proyectado mm :0
LA MINA;9067194;9067175;9067176;-75.6032922578;6.1563792664;-75.6034384105;6.1562993841;null;0;0;-1;-1;0.00;0.00;0;0;False;18.40;PVC;RESIDUALES;SECUNDARIA;OPERACION;0.0000;Actual;Sabaneta Norte;null;0;Diametro actual mm :0<br>Cota invert inicial m:0<br>Cota invert inicial m:0<br>Longitud m :18.4<br>Pendiente  :0<br>Diam. interno proyectado mm :0
LA MINA;6060608;6060598;6060592;-75.6025939968;6.1582002931;-75.6024744203;6.1583166701;null;0;0;-1;-1;0.00;0.00;0;0;False;18.50;Concrete;RESIDUALES;SECUNDARIA;OPERACION;0.0000;Actual;Sabaneta Norte;null;0;Diametro actual mm :0<br>Cota invert inicial m:0<br>Cota invert inicial m:0<br>Longitud m :18.5<br>Pendiente  :0<br>Diam. interno proyectado mm :0
LA MINA;6063229;6063065;6063067;-75.6018873991;6.1588579862;-75.6020565180;6.1588297243;null;0;0;-1;-1;0.00;0.00;0;0;False;19.00;Concrete;RESIDUALES;SECUNDARIA;OPERACION;0.0000;Actual;Sabaneta Norte;null;0;Diametro actual mm :0<br>Cota invert inicial m:0<br>Cota invert inicial m:0<br>Longitud m :19<br>Pendiente  :0<br>Diam. interno proyectado mm :0
LA MINA;6063223;6063053;6063054;-75.6011934667;6.1590048031;-75.6013524035;6.1589394947;null;0;0;-1;-1;0.00;0.00;0;0;False;19.00;Concrete;RESIDUALES;SECUNDARIA;OPERACION;0.0000;Actual;Sabaneta Norte;null;0;Diametro actual mm :0<br>Cota invert inicial m:0<br>Cota invert inicial m:0<br>Longitud m :19<br>Pendiente  :0<br>Diam. interno proyectado mm :0
LA MINA;9071201;9071157;9071158;-75.6054052658;6.1589199419;-75.6052898280;6.1590474487;null;0;0;-1;-1;0.00;0.00;0;0;False;19.00;PVC;RESIDUALES;SECUNDARIA;OPERACION;0.0000;Actual;Sabaneta Norte;null;0;Diametro actual mm :0<br>Cota invert inicial m:0<br>Cota invert inicial m:0<br>Longitud m :19<br>Pendiente  :0<br>Diam. interno proyectado mm :0
LA MINA;6063828;6063706;6063709;-75.6028162294;6.1588613875;-75.6028594634;6.1590308288;null;0;0;-1;-1;0.00;0.00;0;0;False;19.30;Concrete;LLUVIAS;SECUNDARIA;OPERACION;0.0000;Actual;Sabaneta Norte;null;0;Diametro actual mm :0<br>Cota invert inicial m:0<br>Cota invert inicial m:0<br>Longitud m :19.3<br>Pendiente  :0<br>Diam. interno proyectado mm :0
LA MINA;6066419;6063282;6063284;-75.6013566584;6.1578283322;-75.6013863144;6.1580015190;null;0;0;-1;-1;0.00;0.00;0;0;False;19.40;Concrete;RESIDUALES;SECUNDARIA;OPERACION;0.0000;Actual;Sabaneta Norte;null;0;Diametro actual mm :0<br>Cota invert inicial m:0<br>Cota invert inicial m:0<br>Longitud m :19.4<br>Pendiente  :0<br>Diam. interno proyectado mm :0
LA MINA;6064045;6063950;6063948;-75.6053539371;6.1621150994;-75.6052322925;6.1619845996;null;0;0;-1;-1;0.00;0.00;0;0;False;19.70;Concrete;LLUVIAS;SECUNDARIA;OPERACION;0.0000;Actual;Sabaneta Norte;null;0;Diametro actual mm :0<br>Cota invert inicial m:0<br>Cota invert inicial m:0<br>Longitud m :19.7<br>Pendiente  :0<br>Diam. interno proyectado mm :0
LA MINA;8617888;8617847;8617849;-75.6033615524;6.1560523317;-75.6034618802;6.1562023779;null;0;0;-1;-1;0.00;0.00;0;0;False;20.00;PVC;RESIDUALES;SECUNDARIA;OPERACION;0.0000;Actual;Sabaneta Norte;null;0;Diametro actual mm :0<br>Cota invert inicial m:0<br>Cota invert inicial m:0<br>Longitud m :20<br>Pendiente  :0<br>Diam. interno proyectado mm :0
LA MINA;6063553;6063512;MH-95;-75.6057641780;6.1602091005;-75.6056191651;6.1603268173;null;0;0;-1;-1;0.00;0.00;0;0;False;20.70;Concrete;RESIDUALES;SECUNDARIA;RETIRADO;0.0000;Actual;Sabaneta Norte;null;0;Diametro actual mm :0<br>Cota invert inicial m:0<br>Cota invert inicial m:0<br>Longitud m :20.7<br>Pendiente  :0<br>Diam. interno proyectado mm :0
LA MINA;8617896;8617852;8617857;-75.6037821498;6.1564104223;-75.6037471340;6.1565952472;null;0;0;-1;-1;0.00;0.00;0;0;False;20.80;PVC;RESIDUALES;SECUNDARIA;OPERACION;0.0000;Actual;Sabaneta Norte;null;0;Diametro actual mm :0<br>Cota invert inicial m:0<br>Cota invert inicial m:0<br>Longitud m :20.8<br>Pendiente  :0<br>Diam. interno proyectado mm :0
