Cuenca;Aliviadero;Colector;Condicion;Caudal;Fecha;Hora;Datos;
La Doctora;6081392_NT2;La Doctora;Lluvia;Residual Diluido;1/01/2000 12:00 p. m.;2.00000;0.00;
La Doctora;6064884_NT2;La Doctora;Lluvia;Residual Diluido;1/01/2000 10:05 a. m.;0.08333;50.33;
La Doctora;6064884_NT2;La Doctora;Lluvia;Residual Diluido;1/01/2000 10:10 a. m.;0.16667;50.39;
La Doctora;6064884_NT2;La Doctora;Lluvia;Residual Diluido;1/01/2000 10:15 a. m.;0.25000;50.41;
La Doctora;6064884_NT2;La Doctora;Lluvia;Residual Diluido;1/01/2000 10:20 a. m.;0.33333;50.43;
La Doctora;6064884_NT2;La Doctora;Lluvia;Residual Diluido;1/01/2000 10:25 a. m.;0.41667;50.47;
La Doctora;6064884_NT2;La Doctora;Lluvia;Residual Diluido;1/01/2000 10:30 a. m.;0.50000;50.49;
La Doctora;6064884_NT2;La Doctora;Lluvia;Residual Diluido;1/01/2000 10:35 a. m.;0.58333;50.51;
La Doctora;6064884_NT2;La Doctora;Lluvia;Residual Diluido;1/01/2000 10:40 a. m.;0.66667;52.75;
La Doctora;6064884_NT2;La Doctora;Lluvia;Residual Diluido;1/01/2000 10:45 a. m.;0.75000;52.56;
La Doctora;6064884_NT2;La Doctora;Lluvia;Residual Diluido;1/01/2000 10:50 a. m.;0.83333;-11.97;
La Doctora;6064884_NT2;La Doctora;Lluvia;Residual Diluido;1/01/2000 10:55 a. m.;0.91667;-34.09;
La Doctora;6064884_NT2;La Doctora;Lluvia;Residual Diluido;1/01/2000 11:00 a. m.;1.00000;58.61;
La Doctora;6064884_NT2;La Doctora;Lluvia;Residual Diluido;1/01/2000 11:05 a. m.;1.08333;44.54;
La Doctora;6064884_NT2;La Doctora;Lluvia;Residual Diluido;1/01/2000 11:10 a. m.;1.16667;39.08;
La Doctora;6064884_NT2;La Doctora;Lluvia;Residual Diluido;1/01/2000 11:15 a. m.;1.25000;7.37;
La Doctora;6064884_NT2;La Doctora;Lluvia;Residual Diluido;1/01/2000 11:20 a. m.;1.33333;27.83;
La Doctora;6064884_NT2;La Doctora;Lluvia;Residual Diluido;1/01/2000 11:25 a. m.;1.41667;21.03;
La Doctora;6064884_NT2;La Doctora;Lluvia;Residual Diluido;1/01/2000 11:30 a. m.;1.50000;-28.97;
La Doctora;6064884_NT2;La Doctora;Lluvia;Residual Diluido;1/01/2000 11:35 a. m.;1.58333;-2.95;
La Doctora;6064884_NT2;La Doctora;Lluvia;Residual Diluido;1/01/2000 11:40 a. m.;1.66667;15.47;
La Doctora;6064884_NT2;La Doctora;Lluvia;Residual Diluido;1/01/2000 11:45 a. m.;1.75000;42.57;
La Doctora;6064884_NT2;La Doctora;Lluvia;Residual Diluido;1/01/2000 11:50 a. m.;1.83333;50.60;
La Doctora;6064884_NT2;La Doctora;Lluvia;Residual Diluido;1/01/2000 11:55 a. m.;1.91667;50.57;
La Doctora;6064884_NT2;La Doctora;Lluvia;Residual Diluido;1/01/2000 12:00 p. m.;2.00000;50.56;
La Doctora;8641372;La Doctora;Lluvia;Residual Diluido;1/01/2000 10:05 a. m.;0.08333;0.18;
La Doctora;8641372;La Doctora;Lluvia;Residual Diluido;1/01/2000 10:10 a. m.;0.16667;0.19;
La Doctora;8641372;La Doctora;Lluvia;Residual Diluido;1/01/2000 10:15 a. m.;0.25000;0.20;
La Doctora;8641372;La Doctora;Lluvia;Residual Diluido;1/01/2000 10:20 a. m.;0.33333;0.21;
La Doctora;8641372;La Doctora;Lluvia;Residual Diluido;1/01/2000 10:25 a. m.;0.41667;0.21;
La Doctora;8641372;La Doctora;Lluvia;Residual Diluido;1/01/2000 10:30 a. m.;0.50000;0.22;
La Doctora;8641372;La Doctora;Lluvia;Residual Diluido;1/01/2000 10:35 a. m.;0.58333;0.22;
La Doctora;8641372;La Doctora;Lluvia;Residual Diluido;1/01/2000 10:40 a. m.;0.66667;2.02;
La Doctora;8641372;La Doctora;Lluvia;Residual Diluido;1/01/2000 10:45 a. m.;0.75000;17.52;
La Doctora;8641372;La Doctora;Lluvia;Residual Diluido;1/01/2000 10:50 a. m.;0.83333;38.45;
La Doctora;8641372;La Doctora;Lluvia;Residual Diluido;1/01/2000 10:55 a. m.;0.91667;48.61;
La Doctora;8641372;La Doctora;Lluvia;Residual Diluido;1/01/2000 11:00 a. m.;1.00000;52.76;
La Doctora;8641372;La Doctora;Lluvia;Residual Diluido;1/01/2000 11:05 a. m.;1.08333;31.81;
La Doctora;8641372;La Doctora;Lluvia;Residual Diluido;1/01/2000 11:10 a. m.;1.16667;65.97;
La Doctora;8641372;La Doctora;Lluvia;Residual Diluido;1/01/2000 11:15 a. m.;1.25000;53.34;
La Doctora;8641372;La Doctora;Lluvia;Residual Diluido;1/01/2000 11:20 a. m.;1.33333;53.60;
La Doctora;8641372;La Doctora;Lluvia;Residual Diluido;1/01/2000 11:25 a. m.;1.41667;21.39;
La Doctora;8641372;La Doctora;Lluvia;Residual Diluido;1/01/2000 11:30 a. m.;1.50000;5.23;
La Doctora;8641372;La Doctora;Lluvia;Residual Diluido;1/01/2000 11:35 a. m.;1.58333;1.15;
La Doctora;8641372;La Doctora;Lluvia;Residual Diluido;1/01/2000 11:40 a. m.;1.66667;0.40;
La Doctora;8641372;La Doctora;Lluvia;Residual Diluido;1/01/2000 11:45 a. m.;1.75000;0.27;
La Doctora;8641372;La Doctora;Lluvia;Residual Diluido;1/01/2000 11:50 a. m.;1.83333;0.24;
La Doctora;8641372;La Doctora;Lluvia;Residual Diluido;1/01/2000 11:55 a. m.;1.91667;0.23;
La Doctora;8641372;La Doctora;Lluvia;Residual Diluido;1/01/2000 12:00 p. m.;2.00000;0.23;
La Doctora;9043845;La Doctora;Lluvia;Residual Diluido;1/01/2000 10:05 a. m.;0.08333;7.41;
La Doctora;9043845;La Doctora;Lluvia;Residual Diluido;1/01/2000 10:10 a. m.;0.16667;7.43;
La Doctora;9043845;La Doctora;Lluvia;Residual Diluido;1/01/2000 10:15 a. m.;0.25000;7.45;
La Doctora;9043845;La Doctora;Lluvia;Residual Diluido;1/01/2000 10:20 a. m.;0.33333;7.47;
La Doctora;9043845;La Doctora;Lluvia;Residual Diluido;1/01/2000 10:25 a. m.;0.41667;7.49;
La Doctora;9043845;La Doctora;Lluvia;Residual Diluido;1/01/2000 10:30 a. m.;0.50000;7.51;
La Doctora;9043845;La Doctora;Lluvia;Residual Diluido;1/01/2000 10:35 a. m.;0.58333;7.52;
La Doctora;9043845;La Doctora;Lluvia;Residual Diluido;1/01/2000 10:40 a. m.;0.66667;10.12;
La Doctora;9043845;La Doctora;Lluvia;Residual Diluido;1/01/2000 10:45 a. m.;0.75000;10.85;
La Doctora;9043845;La Doctora;Lluvia;Residual Diluido;1/01/2000 10:50 a. m.;0.83333;12.14;
La Doctora;9043845;La Doctora;Lluvia;Residual Diluido;1/01/2000 10:55 a. m.;0.91667;15.62;
La Doctora;9043845;La Doctora;Lluvia;Residual Diluido;1/01/2000 11:00 a. m.;1.00000;30.01;
La Doctora;9043845;La Doctora;Lluvia;Residual Diluido;1/01/2000 11:05 a. m.;1.08333;22.17;
La Doctora;9043845;La Doctora;Lluvia;Residual Diluido;1/01/2000 11:10 a. m.;1.16667;13.52;
La Doctora;9043845;La Doctora;Lluvia;Residual Diluido;1/01/2000 11:15 a. m.;1.25000;11.19;
La Doctora;9043845;La Doctora;Lluvia;Residual Diluido;1/01/2000 11:20 a. m.;1.33333;8.31;
La Doctora;9043845;La Doctora;Lluvia;Residual Diluido;1/01/2000 11:25 a. m.;1.41667;7.65;
La Doctora;9043845;La Doctora;Lluvia;Residual Diluido;1/01/2000 11:30 a. m.;1.50000;7.60;
La Doctora;9043845;La Doctora;Lluvia;Residual Diluido;1/01/2000 11:35 a. m.;1.58333;7.60;
La Doctora;9043845;La Doctora;Lluvia;Residual Diluido;1/01/2000 11:40 a. m.;1.66667;7.55;
La Doctora;9043845;La Doctora;Lluvia;Residual Diluido;1/01/2000 11:45 a. m.;1.75000;7.54;
La Doctora;9043845;La Doctora;Lluvia;Residual Diluido;1/01/2000 11:50 a. m.;1.83333;7.53;
La Doctora;9043845;La Doctora;Lluvia;Residual Diluido;1/01/2000 11:55 a. m.;1.91667;7.52;
La Doctora;9043845;La Doctora;Lluvia;Residual Diluido;1/01/2000 12:00 p. m.;2.00000;7.51;
La Doctora;9137607;La Doctora;Lluvia;Residual Diluido;1/01/2000 10:05 a. m.;0.08333;224.38;
La Doctora;9137607;La Doctora;Lluvia;Residual Diluido;1/01/2000 10:10 a. m.;0.16667;225.44;
La Doctora;9137607;La Doctora;Lluvia;Residual Diluido;1/01/2000 10:15 a. m.;0.25000;226.22;
La Doctora;9137607;La Doctora;Lluvia;Residual Diluido;1/01/2000 10:20 a. m.;0.33333;226.84;
La Doctora;9137607;La Doctora;Lluvia;Residual Diluido;1/01/2000 10:25 a. m.;0.41667;227.41;
La Doctora;9137607;La Doctora;Lluvia;Residual Diluido;1/01/2000 10:30 a. m.;0.50000;227.96;
La Doctora;9137607;La Doctora;Lluvia;Residual Diluido;1/01/2000 10:35 a. m.;0.58333;228.52;
La Doctora;9137607;La Doctora;Lluvia;Residual Diluido;1/01/2000 10:40 a. m.;0.66667;293.11;
La Doctora;9137607;La Doctora;Lluvia;Residual Diluido;1/01/2000 10:45 a. m.;0.75000;384.17;
La Doctora;9137607;La Doctora;Lluvia;Residual Diluido;1/01/2000 10:50 a. m.;0.83333;304.59;
La Doctora;9137607;La Doctora;Lluvia;Residual Diluido;1/01/2000 10:55 a. m.;0.91667;248.04;
La Doctora;9137607;La Doctora;Lluvia;Residual Diluido;1/01/2000 11:00 a. m.;1.00000;3.09;
La Doctora;9137607;La Doctora;Lluvia;Residual Diluido;1/01/2000 11:05 a. m.;1.08333;-7.83;
La Doctora;9137607;La Doctora;Lluvia;Residual Diluido;1/01/2000 11:10 a. m.;1.16667;59.59;
La Doctora;9137607;La Doctora;Lluvia;Residual Diluido;1/01/2000 11:15 a. m.;1.25000;223.34;
La Doctora;9137607;La Doctora;Lluvia;Residual Diluido;1/01/2000 11:20 a. m.;1.33333;304.13;
La Doctora;9137607;La Doctora;Lluvia;Residual Diluido;1/01/2000 11:25 a. m.;1.41667;392.58;
La Doctora;9137607;La Doctora;Lluvia;Residual Diluido;1/01/2000 11:30 a. m.;1.50000;409.44;
La Doctora;9137607;La Doctora;Lluvia;Residual Diluido;1/01/2000 11:35 a. m.;1.58333;405.39;
La Doctora;9137607;La Doctora;Lluvia;Residual Diluido;1/01/2000 11:40 a. m.;1.66667;269.45;
La Doctora;9137607;La Doctora;Lluvia;Residual Diluido;1/01/2000 11:45 a. m.;1.75000;244.39;
La Doctora;9137607;La Doctora;Lluvia;Residual Diluido;1/01/2000 11:50 a. m.;1.83333;235.38;
La Doctora;9137607;La Doctora;Lluvia;Residual Diluido;1/01/2000 11:55 a. m.;1.91667;232.64;
La Doctora;9137607;La Doctora;Lluvia;Residual Diluido;1/01/2000 12:00 p. m.;2.00000;230.47;
La Doctora;9170397;La Doctora;Lluvia;Residual Diluido;1/01/2000 10:05 a. m.;0.08333;57.38;
La Doctora;9170397;La Doctora;Lluvia;Residual Diluido;1/01/2000 10:10 a. m.;0.16667;57.58;
La Doctora;9170397;La Doctora;Lluvia;Residual Diluido;1/01/2000 10:15 a. m.;0.25000;57.77;
La Doctora;9170397;La Doctora;Lluvia;Residual Diluido;1/01/2000 10:20 a. m.;0.33333;57.97;
La Doctora;9170397;La Doctora;Lluvia;Residual Diluido;1/01/2000 10:25 a. m.;0.41667;58.16;
La Doctora;9170397;La Doctora;Lluvia;Residual Diluido;1/01/2000 10:30 a. m.;0.50000;58.35;
La Doctora;9170397;La Doctora;Lluvia;Residual Diluido;1/01/2000 10:35 a. m.;0.58333;58.54;
La Doctora;9170397;La Doctora;Lluvia;Residual Diluido;1/01/2000 10:40 a. m.;0.66667;79.58;
La Doctora;9170397;La Doctora;Lluvia;Residual Diluido;1/01/2000 10:45 a. m.;0.75000;92.51;
La Doctora;9170397;La Doctora;Lluvia;Residual Diluido;1/01/2000 10:50 a. m.;0.83333;99.73;
La Doctora;9170397;La Doctora;Lluvia;Residual Diluido;1/01/2000 10:55 a. m.;0.91667;114.68;
La Doctora;9170397;La Doctora;Lluvia;Residual Diluido;1/01/2000 11:00 a. m.;1.00000;141.57;
La Doctora;9170397;La Doctora;Lluvia;Residual Diluido;1/01/2000 11:05 a. m.;1.08333;45.29;
La Doctora;9170397;La Doctora;Lluvia;Residual Diluido;1/01/2000 11:10 a. m.;1.16667;150.22;
La Doctora;9170397;La Doctora;Lluvia;Residual Diluido;1/01/2000 11:15 a. m.;1.25000;110.83;
La Doctora;9170397;La Doctora;Lluvia;Residual Diluido;1/01/2000 11:20 a. m.;1.33333;99.90;
La Doctora;9170397;La Doctora;Lluvia;Residual Diluido;1/01/2000 11:25 a. m.;1.41667;85.11;
La Doctora;9170397;La Doctora;Lluvia;Residual Diluido;1/01/2000 11:30 a. m.;1.50000;68.43;
La Doctora;9170397;La Doctora;Lluvia;Residual Diluido;1/01/2000 11:35 a. m.;1.58333;61.31;
La Doctora;9170397;La Doctora;Lluvia;Residual Diluido;1/01/2000 11:40 a. m.;1.66667;59.39;
La Doctora;9170397;La Doctora;Lluvia;Residual Diluido;1/01/2000 11:45 a. m.;1.75000;58.97;
La Doctora;9170397;La Doctora;Lluvia;Residual Diluido;1/01/2000 11:50 a. m.;1.83333;58.79;
La Doctora;9170397;La Doctora;Lluvia;Residual Diluido;1/01/2000 11:55 a. m.;1.91667;58.68;
La Doctora;9170397;La Doctora;Lluvia;Residual Diluido;1/01/2000 12:00 p. m.;2.00000;58.58;
La Doctora;9372984;La Doctora;Lluvia;Residual Diluido;1/01/2000 10:05 a. m.;0.08333;0.00;
La Doctora;9372984;La Doctora;Lluvia;Residual Diluido;1/01/2000 10:10 a. m.;0.16667;0.00;
La Doctora;9372984;La Doctora;Lluvia;Residual Diluido;1/01/2000 10:15 a. m.;0.25000;0.00;
La Doctora;9372984;La Doctora;Lluvia;Residual Diluido;1/01/2000 10:20 a. m.;0.33333;0.00;
La Doctora;9372984;La Doctora;Lluvia;Residual Diluido;1/01/2000 10:25 a. m.;0.41667;0.00;
La Doctora;9372984;La Doctora;Lluvia;Residual Diluido;1/01/2000 10:30 a. m.;0.50000;0.00;
La Doctora;9372984;La Doctora;Lluvia;Residual Diluido;1/01/2000 10:35 a. m.;0.58333;0.00;
La Doctora;9372984;La Doctora;Lluvia;Residual Diluido;1/01/2000 10:40 a. m.;0.66667;1.72;
La Doctora;9372984;La Doctora;Lluvia;Residual Diluido;1/01/2000 10:45 a. m.;0.75000;5.67;
La Doctora;9372984;La Doctora;Lluvia;Residual Diluido;1/01/2000 10:50 a. m.;0.83333;11.80;
La Doctora;9372984;La Doctora;Lluvia;Residual Diluido;1/01/2000 10:55 a. m.;0.91667;31.31;
La Doctora;9372984;La Doctora;Lluvia;Residual Diluido;1/01/2000 11:00 a. m.;1.00000;91.92;
La Doctora;9372984;La Doctora;Lluvia;Residual Diluido;1/01/2000 11:05 a. m.;1.08333;95.21;
La Doctora;9372984;La Doctora;Lluvia;Residual Diluido;1/01/2000 11:10 a. m.;1.16667;97.48;
La Doctora;9372984;La Doctora;Lluvia;Residual Diluido;1/01/2000 11:15 a. m.;1.25000;72.63;
La Doctora;9372984;La Doctora;Lluvia;Residual Diluido;1/01/2000 11:20 a. m.;1.33333;29.22;
La Doctora;9372984;La Doctora;Lluvia;Residual Diluido;1/01/2000 11:25 a. m.;1.41667;8.24;
La Doctora;9372984;La Doctora;Lluvia;Residual Diluido;1/01/2000 11:30 a. m.;1.50000;2.17;
La Doctora;9372984;La Doctora;Lluvia;Residual Diluido;1/01/2000 11:35 a. m.;1.58333;0.76;
La Doctora;9372984;La Doctora;Lluvia;Residual Diluido;1/01/2000 11:40 a. m.;1.66667;0.30;
La Doctora;9372984;La Doctora;Lluvia;Residual Diluido;1/01/2000 11:45 a. m.;1.75000;0.10;
La Doctora;9372984;La Doctora;Lluvia;Residual Diluido;1/01/2000 11:50 a. m.;1.83333;0.04;
La Doctora;9372984;La Doctora;Lluvia;Residual Diluido;1/01/2000 11:55 a. m.;1.91667;0.01;
La Doctora;9372984;La Doctora;Lluvia;Residual Diluido;1/01/2000 12:00 p. m.;2.00000;0.00;
La Doctora;9442616;La Doctora;Lluvia;Residual Diluido;1/01/2000 10:05 a. m.;0.08333;122.04;
La Doctora;9442616;La Doctora;Lluvia;Residual Diluido;1/01/2000 10:10 a. m.;0.16667;122.33;
La Doctora;9442616;La Doctora;Lluvia;Residual Diluido;1/01/2000 10:15 a. m.;0.25000;122.56;
La Doctora;9442616;La Doctora;Lluvia;Residual Diluido;1/01/2000 10:20 a. m.;0.33333;122.77;
La Doctora;9442616;La Doctora;Lluvia;Residual Diluido;1/01/2000 10:25 a. m.;0.41667;122.98;
La Doctora;9442616;La Doctora;Lluvia;Residual Diluido;1/01/2000 10:30 a. m.;0.50000;123.19;
La Doctora;9442616;La Doctora;Lluvia;Residual Diluido;1/01/2000 10:35 a. m.;0.58333;123.40;
La Doctora;9442616;La Doctora;Lluvia;Residual Diluido;1/01/2000 10:40 a. m.;0.66667;138.25;
La Doctora;9442616;La Doctora;Lluvia;Residual Diluido;1/01/2000 10:45 a. m.;0.75000;166.06;
La Doctora;9442616;La Doctora;Lluvia;Residual Diluido;1/01/2000 10:50 a. m.;0.83333;203.27;
La Doctora;9442616;La Doctora;Lluvia;Residual Diluido;1/01/2000 10:55 a. m.;0.91667;246.36;
La Doctora;9442616;La Doctora;Lluvia;Residual Diluido;1/01/2000 11:00 a. m.;1.00000;162.49;
La Doctora;9442616;La Doctora;Lluvia;Residual Diluido;1/01/2000 11:05 a. m.;1.08333;161.27;
La Doctora;9442616;La Doctora;Lluvia;Residual Diluido;1/01/2000 11:10 a. m.;1.16667;277.92;
La Doctora;9442616;La Doctora;Lluvia;Residual Diluido;1/01/2000 11:15 a. m.;1.25000;273.36;
La Doctora;9442616;La Doctora;Lluvia;Residual Diluido;1/01/2000 11:20 a. m.;1.33333;228.01;
La Doctora;9442616;La Doctora;Lluvia;Residual Diluido;1/01/2000 11:25 a. m.;1.41667;213.38;
La Doctora;9442616;La Doctora;Lluvia;Residual Diluido;1/01/2000 11:30 a. m.;1.50000;135.63;
La Doctora;9442616;La Doctora;Lluvia;Residual Diluido;1/01/2000 11:35 a. m.;1.58333;128.29;
La Doctora;9442616;La Doctora;Lluvia;Residual Diluido;1/01/2000 11:40 a. m.;1.66667;124.94;
La Doctora;9442616;La Doctora;Lluvia;Residual Diluido;1/01/2000 11:45 a. m.;1.75000;123.95;
La Doctora;9442616;La Doctora;Lluvia;Residual Diluido;1/01/2000 11:50 a. m.;1.83333;123.66;
La Doctora;9442616;La Doctora;Lluvia;Residual Diluido;1/01/2000 11:55 a. m.;1.91667;123.57;
La Doctora;9442616;La Doctora;Lluvia;Residual Diluido;1/01/2000 12:00 p. m.;2.00000;123.44;
La Doctora;8576963;La Doctora;Lluvia;Residual Diluido;1/01/2000 10:05 a. m.;0.08333;22.73;
La Doctora;8576963;La Doctora;Lluvia;Residual Diluido;1/01/2000 10:10 a. m.;0.16667;22.85;
La Doctora;8576963;La Doctora;Lluvia;Residual Diluido;1/01/2000 10:15 a. m.;0.25000;22.94;
La Doctora;8576963;La Doctora;Lluvia;Residual Diluido;1/01/2000 10:20 a. m.;0.33333;23.02;
La Doctora;8576963;La Doctora;Lluvia;Residual Diluido;1/01/2000 10:25 a. m.;0.41667;23.09;
La Doctora;8576963;La Doctora;Lluvia;Residual Diluido;1/01/2000 10:30 a. m.;0.50000;23.17;
La Doctora;8576963;La Doctora;Lluvia;Residual Diluido;1/01/2000 10:35 a. m.;0.58333;23.25;
La Doctora;8576963;La Doctora;Lluvia;Residual Diluido;1/01/2000 10:40 a. m.;0.66667;36.02;
La Doctora;8576963;La Doctora;Lluvia;Residual Diluido;1/01/2000 10:45 a. m.;0.75000;82.76;
La Doctora;8576963;La Doctora;Lluvia;Residual Diluido;1/01/2000 10:50 a. m.;0.83333;93.48;
La Doctora;8576963;La Doctora;Lluvia;Residual Diluido;1/01/2000 10:55 a. m.;0.91667;106.19;
La Doctora;8576963;La Doctora;Lluvia;Residual Diluido;1/01/2000 11:00 a. m.;1.00000;141.33;
La Doctora;8576963;La Doctora;Lluvia;Residual Diluido;1/01/2000 11:05 a. m.;1.08333;160.32;
La Doctora;8576963;La Doctora;Lluvia;Residual Diluido;1/01/2000 11:10 a. m.;1.16667;144.53;
La Doctora;8576963;La Doctora;Lluvia;Residual Diluido;1/01/2000 11:15 a. m.;1.25000;134.03;
La Doctora;8576963;La Doctora;Lluvia;Residual Diluido;1/01/2000 11:20 a. m.;1.33333;100.90;
La Doctora;8576963;La Doctora;Lluvia;Residual Diluido;1/01/2000 11:25 a. m.;1.41667;82.82;
La Doctora;8576963;La Doctora;Lluvia;Residual Diluido;1/01/2000 11:30 a. m.;1.50000;71.04;
La Doctora;8576963;La Doctora;Lluvia;Residual Diluido;1/01/2000 11:35 a. m.;1.58333;38.25;
La Doctora;8576963;La Doctora;Lluvia;Residual Diluido;1/01/2000 11:40 a. m.;1.66667;28.32;
La Doctora;8576963;La Doctora;Lluvia;Residual Diluido;1/01/2000 11:45 a. m.;1.75000;24.84;
La Doctora;8576963;La Doctora;Lluvia;Residual Diluido;1/01/2000 11:50 a. m.;1.83333;23.88;
La Doctora;8576963;La Doctora;Lluvia;Residual Diluido;1/01/2000 11:55 a. m.;1.91667;23.60;
La Doctora;8576963;La Doctora;Lluvia;Residual Diluido;1/01/2000 12:00 p. m.;2.00000;23.43;
La Doctora;8641367_C1;La Doctora;Lluvia;Residual Diluido;1/01/2000 10:05 a. m.;0.08333;9.66;
La Doctora;8641367_C1;La Doctora;Lluvia;Residual Diluido;1/01/2000 10:10 a. m.;0.16667;9.72;
La Doctora;8641367_C1;La Doctora;Lluvia;Residual Diluido;1/01/2000 10:15 a. m.;0.25000;9.76;
La Doctora;8641367_C1;La Doctora;Lluvia;Residual Diluido;1/01/2000 10:20 a. m.;0.33333;9.79;
La Doctora;8641367_C1;La Doctora;Lluvia;Residual Diluido;1/01/2000 10:25 a. m.;0.41667;9.82;
La Doctora;8641367_C1;La Doctora;Lluvia;Residual Diluido;1/01/2000 10:30 a. m.;0.50000;9.86;
La Doctora;8641367_C1;La Doctora;Lluvia;Residual Diluido;1/01/2000 10:35 a. m.;0.58333;9.89;
La Doctora;8641367_C1;La Doctora;Lluvia;Residual Diluido;1/01/2000 10:40 a. m.;0.66667;18.28;
La Doctora;8641367_C1;La Doctora;Lluvia;Residual Diluido;1/01/2000 10:45 a. m.;0.75000;40.63;
La Doctora;8641367_C1;La Doctora;Lluvia;Residual Diluido;1/01/2000 10:50 a. m.;0.83333;52.22;
La Doctora;8641367_C1;La Doctora;Lluvia;Residual Diluido;1/01/2000 10:55 a. m.;0.91667;71.74;
La Doctora;8641367_C1;La Doctora;Lluvia;Residual Diluido;1/01/2000 11:00 a. m.;1.00000;70.72;
La Doctora;8641367_C1;La Doctora;Lluvia;Residual Diluido;1/01/2000 11:05 a. m.;1.08333;47.01;
La Doctora;8641367_C1;La Doctora;Lluvia;Residual Diluido;1/01/2000 11:10 a. m.;1.16667;63.35;
La Doctora;8641367_C1;La Doctora;Lluvia;Residual Diluido;1/01/2000 11:15 a. m.;1.25000;71.69;
La Doctora;8641367_C1;La Doctora;Lluvia;Residual Diluido;1/01/2000 11:20 a. m.;1.33333;48.34;
La Doctora;8641367_C1;La Doctora;Lluvia;Residual Diluido;1/01/2000 11:25 a. m.;1.41667;30.81;
La Doctora;8641367_C1;La Doctora;Lluvia;Residual Diluido;1/01/2000 11:30 a. m.;1.50000;16.04;
La Doctora;8641367_C1;La Doctora;Lluvia;Residual Diluido;1/01/2000 11:35 a. m.;1.58333;11.22;
La Doctora;8641367_C1;La Doctora;Lluvia;Residual Diluido;1/01/2000 11:40 a. m.;1.66667;10.18;
La Doctora;8641367_C1;La Doctora;Lluvia;Residual Diluido;1/01/2000 11:45 a. m.;1.75000;10.00;
La Doctora;8641367_C1;La Doctora;Lluvia;Residual Diluido;1/01/2000 11:50 a. m.;1.83333;9.97;
La Doctora;8641367_C1;La Doctora;Lluvia;Residual Diluido;1/01/2000 11:55 a. m.;1.91667;9.95;
La Doctora;8641367_C1;La Doctora;Lluvia;Residual Diluido;1/01/2000 12:00 p. m.;2.00000;9.93;
La Doctora;9141418;La Doctora;Seco;Residual;1/01/2000 10:05 a. m.;0.08333;0.57;
La Doctora;9141418;La Doctora;Seco;Residual;1/01/2000 10:10 a. m.;0.16667;0.57;
La Doctora;9141418;La Doctora;Seco;Residual;1/01/2000 10:15 a. m.;0.25000;0.57;
La Doctora;9141418;La Doctora;Seco;Residual;1/01/2000 10:20 a. m.;0.33333;0.57;
La Doctora;9141418;La Doctora;Seco;Residual;1/01/2000 10:25 a. m.;0.41667;0.58;
La Doctora;9141418;La Doctora;Seco;Residual;1/01/2000 10:30 a. m.;0.50000;0.58;
La Doctora;9141418;La Doctora;Seco;Residual;1/01/2000 10:35 a. m.;0.58333;0.58;
La Doctora;9141418;La Doctora;Seco;Residual;1/01/2000 10:40 a. m.;0.66667;0.58;
La Doctora;9141418;La Doctora;Seco;Residual;1/01/2000 10:45 a. m.;0.75000;0.58;
La Doctora;9141418;La Doctora;Seco;Residual;1/01/2000 10:50 a. m.;0.83333;0.59;
La Doctora;9141418;La Doctora;Seco;Residual;1/01/2000 10:55 a. m.;0.91667;0.59;
La Doctora;9141418;La Doctora;Seco;Residual;1/01/2000 11:00 a. m.;1.00000;0.59;
La Doctora;9141418;La Doctora;Seco;Residual;1/01/2000 11:05 a. m.;1.08333;0.59;
La Doctora;9141418;La Doctora;Seco;Residual;1/01/2000 11:10 a. m.;1.16667;0.59;
La Doctora;9141418;La Doctora;Seco;Residual;1/01/2000 11:15 a. m.;1.25000;0.59;
La Doctora;9141418;La Doctora;Seco;Residual;1/01/2000 11:20 a. m.;1.33333;0.59;
La Doctora;9141418;La Doctora;Seco;Residual;1/01/2000 11:25 a. m.;1.41667;0.59;
La Doctora;9141418;La Doctora;Seco;Residual;1/01/2000 11:30 a. m.;1.50000;0.59;
La Doctora;9141418;La Doctora;Seco;Residual;1/01/2000 11:35 a. m.;1.58333;0.58;
La Doctora;9141418;La Doctora;Seco;Residual;1/01/2000 11:40 a. m.;1.66667;0.58;
La Doctora;9141418;La Doctora;Seco;Residual;1/01/2000 11:45 a. m.;1.75000;0.58;
La Doctora;9141418;La Doctora;Seco;Residual;1/01/2000 11:50 a. m.;1.83333;0.58;
La Doctora;9141418;La Doctora;Seco;Residual;1/01/2000 11:55 a. m.;1.91667;0.58;
La Doctora;9141418;La Doctora;Seco;Residual;1/01/2000 12:00 p. m.;2.00000;0.58;
La Doctora;9958341_NT2;La Doctora;Seco;Residual;1/01/2000 10:05 a. m.;0.08333;17.33;
La Doctora;9958341_NT2;La Doctora;Seco;Residual;1/01/2000 10:10 a. m.;0.16667;17.39;
La Doctora;9958341_NT2;La Doctora;Seco;Residual;1/01/2000 10:15 a. m.;0.25000;17.45;
La Doctora;9958341_NT2;La Doctora;Seco;Residual;1/01/2000 10:20 a. m.;0.33333;17.51;
La Doctora;9958341_NT2;La Doctora;Seco;Residual;1/01/2000 10:25 a. m.;0.41667;17.57;
La Doctora;9958341_NT2;La Doctora;Seco;Residual;1/01/2000 10:30 a. m.;0.50000;17.62;
La Doctora;9958341_NT2;La Doctora;Seco;Residual;1/01/2000 10:35 a. m.;0.58333;17.68;
